,source_id,source_name,company_name,ultimate_parent_name,country,lat,lon,ultimate_parent_id,company_id,percent_interest_parent,percent_interest_company,percent_company_datasource,percent_parent_datasource,ultimate_parent_revenue_annual (mil),created_date
606,15090,Duanwang Ping'an Coal Mine,Shouyang County Ping'an Coal,Hannover United Group,CHN,37.959383,113.069581,100000127747,100000126455,49.0,100.0,{11978},"{6119,11978}",37,49:33.9
607,15090,Duanwang Ping'an Coal Mine,Shouyang County Ping'an Coal,China Construction Bank,CHN,37.959383,113.069581,100001000437,100000126455,10.2102,100.0,{11978},"{6119,11978}",1062,49:33.9
608,15091,Duerping Coal Mine,Shanxi Coking Coal Group,Shanxi State-Owned Capital Investment and Operation,CHN,37.827788,112.377408,100000001663,100001000401,90.0,100.0,{11979},"{6119,11979}",38,49:33.9
609,15091,Duerping Coal Mine,Shanxi Coking Coal Group,Shanxi Provincial Department of Finance,CHN,37.827788,112.377408,100000125528,100001000401,10.0,100.0,{11979},"{6119,11979}",11,49:33.9
610,15092,Duizhen Coal Mine,Shanxi Liliu Coke & Coal Group,Industrial and Commercial Bank of China,CHN,37.083569,111.571691,100000000220,100000126348,6.96,100.0,{11980},"{6119,11980}",3290,49:33.9
611,15092,Duizhen Coal Mine,Shanxi Liliu Coke & Coal Group,other,CHN,37.083569,111.571691,100000001753,100000126348,4.89,100.0,{11980},"{6119,11980}",194,49:33.9
612,15092,Duizhen Coal Mine,Shanxi Liliu Coke & Coal Group,Meijin Energy Group,CHN,37.083569,111.571691,100000123821,100000126348,5.36,100.0,{11980},"{6119,11980}",86470,49:33.9
613,15092,Duizhen Coal Mine,Shanxi Liliu Coke & Coal Group,Shanxi Provincial Department of Finance,CHN,37.083569,111.571691,100000125528,100000126348,10.0,100.0,{11980},"{6119,11980}",11,49:33.9
614,15092,Duizhen Coal Mine,Shanxi Liliu Coke & Coal Group,Luliang State Owned Capital Operation,CHN,37.083569,111.571691,100000127914,100000126348,39.29,100.0,{11980},"{6119,11980}",445,49:33.9
615,15092,Duizhen Coal Mine,Shanxi Liliu Coke & Coal Group,Huarong Shanxi Merchants Asset Management Limited By Share,CHN,37.083569,111.571691,100000127915,100000126348,33.5,100.0,{11980},"{6119,11980}",121,49:33.9
616,15093,Dundenuo'er Surface Coal Mine,Inner Mongolia Huomei Yicheng Energy,INNER MONGOLIA DIAN TOU ENERGY Corporation,CHN,45.534471,119.611434,100000123420,100000126815,45.0,100.0,{11981},"{6119,11981}",282,49:33.9
617,15093,Dundenuo'er Surface Coal Mine,Inner Mongolia Huomei Yicheng Energy,Inner Mongolia Huomei Yicheng Tiancheng Gas and Power,CHN,45.534471,119.611434,100000127511,100000126815,55.0,100.0,{11981},"{6119,11981}",1124,49:33.9
618,15094,Duolun Coal Mine,INNER MONGOLIA Mengdong Changtong MINING,China Energy Investment,CHN,42.241024,116.465199,100000000239,100000127373,10.2,100.0,{11982},"{6119,11982}",18,49:33.9
619,15094,Duolun Coal Mine,INNER MONGOLIA Mengdong Changtong MINING,Chaoyang Hongwen Investment,CHN,42.241024,116.465199,100000127505,100000127373,64.8,100.0,{11982},"{6119,11982}",3533,49:33.9
620,15094,Duolun Coal Mine,INNER MONGOLIA Mengdong Changtong MINING,Harbor China (Hong Kong),CHN,42.241024,116.465199,100000130482,100000127373,25.0,100.0,{11982},"{6119,11982}",62300,49:33.9
621,15095,East Well of Sihe Coal Mine,Shanxi Jincheng Anthracite Mining Group,Shanxi State-Owned Capital Investment and Operation,CHN,35.596726,112.522648,100000001663,100000123686,63.054,100.0,{11983},"{6119,11983}",38,49:33.9
622,15095,East Well of Sihe Coal Mine,Shanxi Jincheng Anthracite Mining Group,China Cinda Asset Management,CHN,35.596726,112.522648,100000123329,100000123686,13.65,100.0,{11983},"{6119,11983}",23,49:33.9
623,15095,East Well of Sihe Coal Mine,Shanxi Jincheng Anthracite Mining Group,Shanxi Provincial Department of Finance,CHN,35.596726,112.522648,100000125528,100000123686,7.006,100.0,{11983},"{6119,11983}",11,49:33.9
624,15095,East Well of Sihe Coal Mine,Shanxi Jincheng Anthracite Mining Group,China Development Bank,CHN,35.596726,112.522648,100001001051,100000123686,16.29,100.0,{11983},"{6119,11983}",6,49:33.9
625,16518,Eastern Yiminhe No. 1 Coal Mine,Nmdayan MINING Industry Group,China Energy Investment,CHN,48.767664,119.940867,100000000239,100000126235,100.0,100.0,{11984},"{6119,11984}",18,49:34.0
626,15096,Ejin Horo Haoda Coal Mine,Yijinhuoluo Haoda Coal,Yijinhuoluo Haoda Coal,CHN,39.332226,110.380935,100000126298,100000126298,100.0,100.0,{11985},"{6119,11985}",356,49:33.9
627,15097,Erjing Harmony Coal Mine,Shanxi Coal Transportation and Marketing Group Yangquan Erjing Harmonious Coal Industry,Shanxi State-Owned Capital Investment and Operation,CHN,38.003529,113.305066,100000001663,100000127375,14.01666752,100.0,{11986},"{6119,11986}",38,49:33.9
628,15097,Erjing Harmony Coal Mine,Shanxi Coal Transportation and Marketing Group Yangquan Erjing Harmonious Coal Industry,other,CHN,38.003529,113.305066,100000001753,100000127375,3.48629778,100.0,{11986},"{6119,11986}",194,49:33.9
629,15097,Erjing Harmony Coal Mine,Shanxi Coal Transportation and Marketing Group Yangquan Erjing Harmonious Coal Industry,State-owned Assets Supervision and Administration Commission of Yangquan Municipal People's Government,CHN,38.003529,113.305066,100000125499,100000127375,13.08984615,100.0,{11986},"{6119,11986}",2,49:33.9
630,15097,Erjing Harmony Coal Mine,Shanxi Coal Transportation and Marketing Group Yangquan Erjing Harmonious Coal Industry,Shanxi Provincial Department of Finance,CHN,38.003529,113.305066,100000125528,100000127375,1.557407502,100.0,{11986},"{6119,11986}",11,49:33.9
631,15097,Erjing Harmony Coal Mine,Shanxi Coal Transportation and Marketing Group Yangquan Erjing Harmonious Coal Industry,State-owned Assets Supervision and Administration Commission of Jincheng People's Government,CHN,38.003529,113.305066,100000125963,100000127375,2.14429194,100.0,{11986},"{6119,11986}",88,49:33.9
632,15097,Erjing Harmony Coal Mine,Shanxi Coal Transportation and Marketing Group Yangquan Erjing Harmonious Coal Industry,Changzhi Municipal People's Government State-owned Assets Supervision and Administration Commission,CHN,38.003529,113.305066,100000125964,100000127375,1.66048911,100.0,{11986},"{6119,11986}",2553,49:33.9
633,15097,Erjing Harmony Coal Mine,Shanxi Coal Transportation and Marketing Group Yangquan Erjing Harmonious Coal Industry,Shanghai Century Hengyuan Power Fuel,CHN,38.003529,113.305066,100000128220,100000127375,15.045,100.0,{11986},"{6119,11986}",28600,49:33.9
634,15097,Erjing Harmony Coal Mine,Shanxi Coal Transportation and Marketing Group Yangquan Erjing Harmonious Coal Industry,Yuxian Niucun Town Industrial Co Ltd Trade Union Committee,CHN,38.003529,113.305066,100000130293,100000127375,49.0,100.0,{11986},"{6119,11986}",3590,49:33.9
635,3162546,Ermugou Coal Mine,Shanxi Pingyao Fengyan Coal and Coke Group Ermugou Coal Industry,other,CHN,37.025444,112.190685,100000001753,100000126911,25.0,100.0,{11987},"{6119,11987}",194,49:34.1
636,3162546,Ermugou Coal Mine,Shanxi Pingyao Fengyan Coal and Coke Group Ermugou Coal Industry,Shanxi Pingyao Fengyan Coking Group,CHN,37.025444,112.190685,100000127765,100000126911,75.0,100.0,{11987},"{6119,11987}",633,49:34.1
637,15098,Faer Coal Mine,Guizhou Faer Coal Industry,Shandong Energy Group,CHN,26.319601,104.75141,100000000252,100000126839,23.5076,100.0,{11988},"{6119,11988}",153,49:33.9
638,15098,Faer Coal Mine,Guizhou Faer Coal Industry,State Power Investment,CHN,26.319601,104.75141,100000000273,100000126839,21.00023,100.0,{11988},"{6119,11988}",500,49:33.9
639,15098,Faer Coal Mine,Guizhou Faer Coal Industry,other,CHN,26.319601,104.75141,100000001753,100000126839,9.85240624,100.0,{11988},"{6119,11988}",194,49:33.9
640,15098,Faer Coal Mine,Guizhou Faer Coal Industry,Guizhou Panjiang Investment Holding (Group),CHN,26.319601,104.75141,100000123583,100000126839,7.779806,100.0,{11988},"{6119,11988}",40,49:33.9
641,15098,Faer Coal Mine,Guizhou Faer Coal Industry,Zhonghai Shengfeng (Beijing) Capital Management,CHN,26.319601,104.75141,100000125335,100000126839,24.61273376,100.0,{11988},"{6119,11988}",2603,49:33.9
642,15098,Faer Coal Mine,Guizhou Faer Coal Industry,Zhongzhi Energy International,CHN,26.319601,104.75141,100000126070,100000126839,13.247224,100.0,{11988},"{6119,11988}",224,49:33.9
643,15099,Fangezhuang Coal Mine,Kailuan Energy Chemical,Kailuan Energy Chemical,CHN,39.646399,118.432769,100000126327,100000126327,100.0,100.0,{11989},{11989},169,49:33.9
644,3162549,Fangjiapan Coal Mine,Yulin Yuyang Fangjiapan Coal Industry,other,CHN,38.574815,110.040462,100000001753,100000127215,42.14,100.0,{11990},"{6119,11990}",194,49:34.1
645,3162549,Fangjiapan Coal Mine,Yulin Yuyang Fangjiapan Coal Industry,Fujian Haozheng Investment,CHN,38.574815,110.040462,100000128603,100000127215,19.782334,100.0,{11990},"{6119,11990}",293,49:34.1
646,3162549,Fangjiapan Coal Mine,Yulin Yuyang Fangjiapan Coal Industry,Fujian Tongchuanghui New Energy,CHN,38.574815,110.040462,100000128604,100000127215,19.782334,100.0,{11990},"{6119,11990}",11,49:34.1
647,3162549,Fangjiapan Coal Mine,Yulin Yuyang Fangjiapan Coal Industry,Shaanxi Junli Investment,CHN,38.574815,110.040462,100000128605,100000127215,18.295332,100.0,{11990},"{6119,11990}",406,49:34.1
648,16476,Fangshan Mugua Coal Mine,Huozhou Coal & Power Group Lvliangshan Coal & Power,Shanxi State-Owned Capital Investment and Operation,CHN,37.651937,111.113013,100000001663,100000124343,52.623648,100.0,{11991},"{6119,11991}",38,49:34.0
649,16476,Fangshan Mugua Coal Mine,Huozhou Coal & Power Group Lvliangshan Coal & Power,other,CHN,37.651937,111.113013,100000001753,100000124343,4.766312,100.0,{11991},"{6119,11991}",194,49:34.0
650,16476,Fangshan Mugua Coal Mine,Huozhou Coal & Power Group Lvliangshan Coal & Power,China Cinda Asset Management,CHN,37.651937,111.113013,100000123329,100000124343,36.762968,100.0,{11991},"{6119,11991}",23,49:34.0
651,16476,Fangshan Mugua Coal Mine,Huozhou Coal & Power Group Lvliangshan Coal & Power,Shanxi Provincial Department of Finance,CHN,37.651937,111.113013,100000125528,100000124343,5.847072,100.0,{11991},"{6119,11991}",11,49:34.0
652,15100,Fangshan Xinxing Coal Mine,Shanxi Fangshan Huifeng Xinxing Coal Industry,Shanxi State-Owned Capital Investment and Operation,CHN,37.775401,111.138799,100000001663,100000127196,16.497,100.0,{11992},"{6119,11992}",38,49:33.9
653,15100,Fangshan Xinxing Coal Mine,Shanxi Fangshan Huifeng Xinxing Coal Industry,other,CHN,37.775401,111.138799,100000001753,100000127196,1.56,100.0,{11992},"{6119,11992}",194,49:33.9
654,15100,Fangshan Xinxing Coal Mine,Shanxi Fangshan Huifeng Xinxing Coal Industry,Shanxi Provincial Department of Finance,CHN,37.775401,111.138799,100000125528,100000127196,1.833,100.0,{11992},"{6119,11992}",11,49:33.9
655,15100,Fangshan Xinxing Coal Mine,Shanxi Fangshan Huifeng Xinxing Coal Industry,KEPCO Woori sprott Global Prive,CHN,37.775401,111.138799,100000125967,100000127196,3.12,100.0,{11992},"{6119,11992}",85,49:33.9
656,15100,Fangshan Xinxing Coal Mine,Shanxi Fangshan Huifeng Xinxing Coal Industry,Power Development,CHN,37.775401,111.138799,100000125968,100000127196,2.73,100.0,{11992},"{6119,11992}",178,49:33.9
657,15100,Fangshan Xinxing Coal Mine,Shanxi Fangshan Huifeng Xinxing Coal Industry,KEPCO Shanxi International,CHN,37.775401,111.138799,100000125969,100000127196,13.26,100.0,{11992},"{6119,11992}",12468,49:33.9
658,15100,Fangshan Xinxing Coal Mine,Shanxi Fangshan Huifeng Xinxing Coal Industry,Shanxi Jinxing Investment Group,CHN,37.775401,111.138799,100000127792,100000127196,61.0,100.0,{11992},"{6119,11992}",270,49:33.9
659,15101,Fanjiacun Coal Mine,Ordos Mengtaifanjia Village Coal Industry,INNER MONGOLIA Mengtai Croup,CHN,39.860709,109.999874,100000123620,100000126569,100.0,100.0,{11993},"{6119,11993}",2,49:33.9
660,15102,Fanpo Coal Mine,Shanxi Fanpo Coal Industry,Shanxi Changzi Shengyuan Coal Industry,CHN,35.965458,112.942629,100000127715,100000126705,100.0,100.0,{11994},"{6119,11994}",16316,49:33.9
661,16783,Feitian Coal Mine,Bijie Zhongcheng Energy,China Petrochemical,CHN,26.484308,105.619091,100000000173,100000126364,49.0,100.0,{11995},"{6119,11995}",15,49:34.0
662,16783,Feitian Coal Mine,Bijie Zhongcheng Energy,Guizhou Panjiang Investment Holding (Group),CHN,26.484308,105.619091,100000123583,100000126364,51.0,100.0,{11995},"{6119,11995}",40,49:34.0
663,15103,Fenghuangtai Coal Mine,Shanxi Qinyuan Fenghuangtai Coal Industry,other,CHN,36.87321,112.195311,100000001753,100000126227,10.98,100.0,{11996},"{6119,11996}",194,49:33.9
664,15103,Fenghuangtai Coal Mine,Shanxi Qinyuan Fenghuangtai Coal Industry,Shenzhen YingGAO Trading,CHN,36.87321,112.195311,100000128559,100000126227,89.02,100.0,{11996},"{6119,11996}",28000,49:33.9
665,15104,Fenghui Coal Mine,Shanxi Xiyang Fenghui Coal Industry,Shanxi Xiyang Fenghui Coal Industry,CHN,37.527974,113.674015,100000126734,100000126734,100.0,100.0,{11997},"{6119,11997}",2933,49:33.9
666,15105,Fengjiata Coal Mine,Shaanxi Qingshuichuan Energy,Shaanxi ENERGY Investment,CHN,39.196394,111.13213,100000123692,100000122640,66.0,100.0,{11998},"{6119,11998}",1917,49:33.9
667,15105,Fengjiata Coal Mine,Shaanxi Qingshuichuan Energy,Shaanxi Coal and Chemical Industry,CHN,39.196394,111.13213,100001000403,100000122640,34.0,100.0,{11998},"{6119,11998}",5,49:33.9
668,15106,Fengshuigou Coal Mine,Inner Mongolia Pingzhuang Energy Resources,Inner Mongolia Pingzhuang Energy Resources,CHN,42.375707,119.364939,100000126325,100000126325,100.0,100.0,{11999},{11999},26658,49:33.9
669,15107,Fenxi Zhengjia Coal Mine,Shanxi Fenxi Zhengjia Coal Industry,Shanxi State-Owned Capital Investment and Operation,CHN,36.912894,111.02969,100000001663,100000126329,27.28755,100.0,{12000},"{6119,12000}",38,49:33.9
670,15107,Fenxi Zhengjia Coal Mine,Shanxi Fenxi Zhengjia Coal Industry,other,CHN,36.912894,111.02969,100000001753,100000126329,2.3103,100.0,{12000},"{6119,12000}",194,49:33.9
671,15107,Fenxi Zhengjia Coal Mine,Shanxi Fenxi Zhengjia Coal Industry,China Cinda Asset Management,CHN,36.912894,111.02969,100000123329,100000126329,18.3702,100.0,{12000},"{6119,12000}",23,49:33.9
672,15107,Fenxi Zhengjia Coal Mine,Shanxi Fenxi Zhengjia Coal Industry,Shanxi Jinhui Energy Group,CHN,36.912894,111.02969,100000123995,100000126329,49.0,100.0,{12000},"{6119,12000}",493,49:33.9
673,15107,Fenxi Zhengjia Coal Mine,Shanxi Fenxi Zhengjia Coal Industry,Shanxi Provincial Department of Finance,CHN,36.912894,111.02969,100000125528,100000126329,3.03195,100.0,{12000},"{6119,12000}",11,49:33.9
674,15108,Fenxi Zhengling Coal Mine,Shanxi Fenxi Zhengling Coal Industry,Shanxi State-Owned Capital Investment and Operation,CHN,37.067527,111.660156,100000001663,100000126759,27.28755,100.0,{12001},"{6119,12001}",38,49:33.9
675,15108,Fenxi Zhengling Coal Mine,Shanxi Fenxi Zhengling Coal Industry,other,CHN,37.067527,111.660156,100000001753,100000126759,2.3103,100.0,{12001},"{6119,12001}",194,49:33.9
676,15108,Fenxi Zhengling Coal Mine,Shanxi Fenxi Zhengling Coal Industry,China Cinda Asset Management,CHN,37.067527,111.660156,100000123329,100000126759,18.3702,100.0,{12001},"{6119,12001}",23,49:33.9
677,15108,Fenxi Zhengling Coal Mine,Shanxi Fenxi Zhengling Coal Industry,Shanxi Provincial Department of Finance,CHN,37.067527,111.660156,100000125528,100000126759,3.03195,100.0,{12001},"{6119,12001}",11,49:33.9
678,15108,Fenxi Zhengling Coal Mine,Shanxi Fenxi Zhengling Coal Industry,ShanXi XiaoYi Golden Rock Electric Coal-Chemistry,CHN,37.067527,111.660156,100000127836,100000126759,49.0,100.0,{12001},"{6119,12001}",5500,49:33.9
679,15109,Fenxi Zhengwen Coal Mine,Shanxi Fenxi Coal Industry,Shanxi State-Owned Capital Investment and Operation,CHN,37.092932,111.633449,100000001663,100000127166,27.28755,100.0,{12002},"{6119,12002}",38,49:33.9
680,15109,Fenxi Zhengwen Coal Mine,Shanxi Fenxi Coal Industry,other,CHN,37.092932,111.633449,100000001753,100000127166,2.3103,100.0,{12002},"{6119,12002}",194,49:33.9
681,15109,Fenxi Zhengwen Coal Mine,Shanxi Fenxi Coal Industry,China Cinda Asset Management,CHN,37.092932,111.633449,100000123329,100000127166,18.3702,100.0,{12002},"{6119,12002}",23,49:33.9
682,15109,Fenxi Zhengwen Coal Mine,Shanxi Fenxi Coal Industry,Shanxi Wenfeng Coking Industry,CHN,37.092932,111.633449,100000123819,100000127166,49.0,100.0,{12002},"{6119,12002}",324,49:33.9
683,15109,Fenxi Zhengwen Coal Mine,Shanxi Fenxi Coal Industry,Shanxi Provincial Department of Finance,CHN,37.092932,111.633449,100000125528,100000127166,3.03195,100.0,{12002},"{6119,12002}",11,49:33.9
684,16787,Fenyuan Coal Mine,Fenyuan Coal Industry Co Ltd Huozhou Coal Power Group,Shanxi State-Owned Capital Investment and Operation,CHN,38.573106,112.14003,100000001663,100000126146,51.025464,100.0,{12003},"{6119,12003}",38,49:34.0
685,16787,Fenyuan Coal Mine,Fenyuan Coal Industry Co Ltd Huozhou Coal Power Group,other,CHN,38.573106,112.14003,100000001753,100000126146,7.658566,100.0,{12003},"{6119,12003}",194,49:34.0
686,16787,Fenyuan Coal Mine,Fenyuan Coal Industry Co Ltd Huozhou Coal Power Group,China Cinda Asset Management,CHN,38.573106,112.14003,100000123329,100000126146,35.646474,100.0,{12003},"{6119,12003}",23,49:34.0
687,16787,Fenyuan Coal Mine,Fenyuan Coal Industry Co Ltd Huozhou Coal Power Group,Shanxi Provincial Department of Finance,CHN,38.573106,112.14003,100000125528,100000126146,5.669496,100.0,{12003},"{6119,12003}",11,49:34.0
688,15110,Fucun Coal Mine,Zaozhuang Mining (Group) Fucun Coal Industry,Zaozhuang Mining Group,CHN,34.855228,117.05077,100000130599,100000126319,100.0,100.0,{12004},"{6119,12004}",4,49:33.9
689,16477,Fuda Coal Mine,Shanxi Sanyuan Fuda Coal Industry,Shanxi State-Owned Capital Investment and Operation,CHN,36.952592,113.29584,100000001663,100000126887,27.5355504,100.0,{12005},"{6119,12005}",38,49:34.0
690,16477,Fuda Coal Mine,Shanxi Sanyuan Fuda Coal Industry,other,CHN,36.952592,113.29584,100000001753,100000126887,8.99676,100.0,{12005},"{6119,12005}",194,49:34.0
691,16477,Fuda Coal Mine,Shanxi Sanyuan Fuda Coal Industry,Shanxi Lubao Group Coke & Chemical Limited,CHN,36.952592,113.29584,100000125284,100000126887,5.58,100.0,{12005},"{6119,12005}",8919,49:34.0
692,16477,Fuda Coal Mine,Shanxi Sanyuan Fuda Coal Industry,State-owned Assets Supervision and Administration Commission of Yangquan Municipal People's Government,CHN,36.952592,113.29584,100000125499,100000126887,2.84172,100.0,{12005},"{6119,12005}",2,49:34.0
693,16477,Fuda Coal Mine,Shanxi Sanyuan Fuda Coal Industry,Shanxi Provincial Department of Finance,CHN,36.952592,113.29584,100000125528,100000126887,3.0595056,100.0,{12005},"{6119,12005}",11,49:34.0
694,16477,Fuda Coal Mine,Shanxi Sanyuan Fuda Coal Industry,State-owned Assets Supervision and Administration Commission of Jincheng People's Government,CHN,36.952592,113.29584,100000125963,100000126887,4.212432,100.0,{12005},"{6119,12005}",88,49:34.0
695,16477,Fuda Coal Mine,Shanxi Sanyuan Fuda Coal Industry,Changzhi Municipal People's Government State-owned Assets Supervision and Administration Commission,CHN,36.952592,113.29584,100000125964,100000126887,3.262008,100.0,{12005},"{6119,12005}",2553,49:34.0
696,16477,Fuda Coal Mine,Shanxi Sanyuan Fuda Coal Industry,Wuxiang County Collective Assets Management Center,CHN,36.952592,113.29584,100000127675,100000126887,40.0,100.0,{12005},"{6119,12005}",6,49:34.0
697,16477,Fuda Coal Mine,Shanxi Sanyuan Fuda Coal Industry,Changzhi CAITONG Investment Holding Group,CHN,36.952592,113.29584,100000128871,100000126887,4.512024,100.0,{12005},"{6119,12005}",237,49:34.0
698,15111,Fugu Baoshan Coal Mine,Fugu Baoshan Coal Industry,Fugu Baoshan Coal Industry,CHN,39.233584,110.608817,100000127342,100000127342,100.0,100.0,{12006},"{6119,12006}",40,49:33.9
699,15112,Fugu Dongfeng Coal Mine,Fugu Dongfeng Coal Mine,Fugu Dongfeng Coal Mine,CHN,39.082622,110.675644,100000127076,100000127076,100.0,100.0,{12007},"{6119,12007}",7700,49:33.9
700,15113,Fugu Guojiawan Coal Mine,Fugu Energy Investment Group Guojiawan Mining,Fugu County State-owned Assets Operation,CHN,39.283135,110.385088,100000124965,100000126858,100.0,100.0,{12008},"{6119,12008}",419,49:33.9
701,16519,Fugu Guoneng Coal Mine,Shaanxi Fugu County Guoneng Mining,other,CHN,39.214318,110.634717,100000001753,100000127291,6.4225005,100.0,{12009},"{6119,12009}",194,49:34.0
702,16519,Fugu Guoneng Coal Mine,Shaanxi Fugu County Guoneng Mining,Fugu County State-owned Assets Operation,CHN,39.214318,110.634717,100000124965,100000127291,20.0,100.0,{12009},"{6119,12009}",419,49:34.0
703,16519,Fugu Guoneng Coal Mine,Shaanxi Fugu County Guoneng Mining,Fugu Fuxing Industry and Trade,CHN,39.214318,110.634717,100000125116,100000127291,5.0425,100.0,{12009},"{6119,12009}",35,49:34.0
704,16519,Fugu Guoneng Coal Mine,Shaanxi Fugu County Guoneng Mining,Fugu Tianyuan Magnesium Industry,CHN,39.214318,110.634717,100000125117,100000127291,3.1775,100.0,{12009},"{6119,12009}",4700,49:34.0
705,16519,Fugu Guoneng Coal Mine,Shaanxi Fugu County Guoneng Mining,Fugu Jujinbang Magnesium Industry,CHN,39.214318,110.634717,100000125118,100000127291,1.865,100.0,{12009},"{6119,12009}",20,49:34.0
706,16519,Fugu Guoneng Coal Mine,Shaanxi Fugu County Guoneng Mining,Fugu Tongyuan Trading,CHN,39.214318,110.634717,100000125291,100000127291,1.865,100.0,{12009},"{6119,12009}",316,49:34.0
707,16519,Fugu Guoneng Coal Mine,Shaanxi Fugu County Guoneng Mining,Fugu Quanxing Coal Electricity Magnesium Industry,CHN,39.214318,110.634717,100000125292,100000127291,1.0374995,100.0,{12009},"{6119,12009}",12390,49:34.0
708,16519,Fugu Guoneng Coal Mine,Shaanxi Fugu County Guoneng Mining,Fugu County Yide Magnesium Alloy,CHN,39.214318,110.634717,100000125936,100000127291,1.865,100.0,{12009},"{6119,12009}",6450,49:34.0
709,16519,Fugu Guoneng Coal Mine,Shaanxi Fugu County Guoneng Mining,Yulin Wanyuan Magnesium Industry,CHN,39.214318,110.634717,100000125937,100000127291,1.865,100.0,{12009},"{6119,12009}",76807,49:34.0
710,16519,Fugu Guoneng Coal Mine,Shaanxi Fugu County Guoneng Mining,Shaanxi Tianyu Mineral Industry Group,CHN,39.214318,110.634717,100000125938,100000127291,1.865,100.0,{12009},"{6119,12009}",890,49:34.0
711,16519,Fugu Guoneng Coal Mine,Shaanxi Fugu County Guoneng Mining,Fugu Coal Group,CHN,39.214318,110.634717,100000128258,100000127291,55.0,100.0,{12009},"{6119,12009}",56,49:34.0
712,16478,Fugu Yilong Coal Mine,Fugu Coal Chemical Industry Group Yilong Mining,other,CHN,39.191374,110.624676,100000001753,100000126518,5.510754,100.0,{12010},"{6119,12010}",194,49:34.0
713,16478,Fugu Yilong Coal Mine,Fugu Coal Chemical Industry Group Yilong Mining,Shaanxi Haotian Group Coal Power Metallurgical and Chemical,CHN,39.191374,110.624676,100000124317,100000126518,8.694,100.0,{12010},"{6119,12010}",5305,49:34.0
714,16478,Fugu Yilong Coal Mine,Fugu Coal Chemical Industry Group Yilong Mining,Fugu Hengda Industry and Trade,CHN,39.191374,110.624676,100000124318,100000126518,3.726,100.0,{12010},"{6119,12010}",82,49:34.0
715,16478,Fugu Yilong Coal Mine,Fugu Coal Chemical Industry Group Yilong Mining,Fugu Jingfu Coal Chemical,CHN,39.191374,110.624676,100000125110,100000126518,33.75,100.0,{12010},"{6119,12010}",137,49:34.0
716,16478,Fugu Yilong Coal Mine,Fugu Coal Chemical Industry Group Yilong Mining,Fugu Baishengda Coal and Coke,CHN,39.191374,110.624676,100000125111,100000126518,24.84,100.0,{12010},"{6119,12010}",49,49:34.0
717,16478,Fugu Yilong Coal Mine,Fugu Coal Chemical Industry Group Yilong Mining,Fugu Zhonghui Group,CHN,39.191374,110.624676,100000125114,100000126518,8.28,100.0,{12010},"{6119,12010}",5,49:34.0
718,16478,Fugu Yilong Coal Mine,Fugu Coal Chemical Industry Group Yilong Mining,Fugu Wanxin Coal Electrification,CHN,39.191374,110.624676,100000125115,100000126518,8.28,100.0,{12010},"{6119,12010}",55,49:34.0
719,16478,Fugu Yilong Coal Mine,Fugu Coal Chemical Industry Group Yilong Mining,Fugu Quanxing Coal Electricity Magnesium Industry,CHN,39.191374,110.624676,100000125292,100000126518,6.909246,100.0,{12010},"{6119,12010}",12390,49:34.0
720,15115,Fujiawa Coal Mine,Shanxi Puxian Hongyuan Group Fujiaao Coal Industry,other,CHN,36.461412,111.329968,100000001753,100000126727,30.564336,100.0,{12011},"{6119,12011}",194,49:33.9
721,15115,Fujiawa Coal Mine,Shanxi Puxian Hongyuan Group Fujiaao Coal Industry,Shanxi Hongyuan Group,CHN,36.461412,111.329968,100000124897,100000126727,69.435664,100.0,{12011},"{6119,12011}",472,49:33.9
722,15116,Fujiayan Coal Mine,Shanxi Luliang Zhongyang Fujiayan Coal Industry,Shanxi Datuhe COKE&CHEMICALS,CHN,37.454478,111.143361,100000127724,100000127158,100.0,100.0,{12012},"{6119,12012}",100,49:33.9
723,3162567,Fuli Coal Mine,Heilongjiang Longmay MINING Group,other,CHN,47.271424,130.283206,100000001753,100000124371,12.29,100.0,{12013},"{6119,12013}",194,49:34.1
724,3162567,Fuli Coal Mine,Heilongjiang Longmay MINING Group,China Great Wall Asset Management,CHN,47.271424,130.283206,100000124790,100000124371,5.75,100.0,{12013},"{6119,12013}",33,49:34.1
725,3162567,Fuli Coal Mine,Heilongjiang Longmay MINING Group,Heilongjiang Longmay Mining Holding Group,CHN,47.271424,130.283206,100000124984,100000124371,81.96,100.0,{12013},"{6119,12013}",74,49:34.1
726,15117,Fumin Coal Mine,Inner Mongolia Huineng Coal & Electricity Group Fumin Coal & Char,Inner Mongolia Huineng Coal & Electrical Group,CHN,39.615713,110.293464,100000123401,100000126677,51.0,100.0,{12014},"{6119,12014}",200,49:33.9
727,15117,Fumin Coal Mine,Inner Mongolia Huineng Coal & Electricity Group Fumin Coal & Char,Ordos Xingkai Trading,CHN,39.615713,110.293464,100000127495,100000126677,49.0,100.0,{12014},"{6119,12014}",1915,49:33.9
728,15118,Fusheng Coal Mine,Zuoquan County Hanwang Country Coal Mine,Shandong Energy Group,CHN,37.159722,113.400838,100000000252,100000126673,0.018085447,100.0,{12015},"{6119,12015}",153,49:33.9
729,15118,Fusheng Coal Mine,Zuoquan County Hanwang Country Coal Mine,Shanxi State-Owned Capital Investment and Operation,CHN,37.159722,113.400838,100000001663,100000126673,8.544090879,100.0,{12015},"{6119,12015}",38,49:33.9
