,country,year,gas,emissions_quantity tonnes
5453,MAF,2017,co2e_20yr,0.0
5454,MAF,2017,n2o,0.0
5455,MAF,2018,ch4,0.0
5456,MAF,2018,co2,0.0
5457,MAF,2018,co2e_100yr,0.0
5458,MAF,2018,co2e_20yr,0.0
5459,MAF,2018,n2o,0.0
5460,MAF,2019,ch4,0.0
5461,MAF,2019,co2,0.0
5462,MAF,2019,co2e_100yr,0.0
5463,MAF,2019,co2e_20yr,0.0
5464,MAF,2019,n2o,0.0
5465,MAF,2020,ch4,0.0
5466,MAF,2020,co2,0.0
5467,MAF,2020,co2e_100yr,0.0
5468,MAF,2020,co2e_20yr,0.0
5469,MAF,2020,n2o,0.0
5470,MAF,2021,ch4,0.0
5471,MAF,2021,co2,0.0
5472,MAF,2021,co2e_100yr,0.0
5473,MAF,2021,co2e_20yr,0.0
5474,MAF,2021,n2o,0.0
5475,MAF,2022,ch4,0.0
5476,MAF,2022,co2,0.0
5477,MAF,2022,co2e_100yr,0.0
5478,MAF,2022,co2e_20yr,0.0
5479,MAF,2022,n2o,0.0
5480,MAR,2015,ch4,0.0
5481,MAR,2015,co2,0.0
5482,MAR,2015,co2e_100yr,0.0
5483,MAR,2015,co2e_20yr,0.0
5484,MAR,2015,n2o,0.0
5485,MAR,2016,ch4,0.0
5486,MAR,2016,co2,0.0
5487,MAR,2016,co2e_100yr,0.0
5488,MAR,2016,co2e_20yr,0.0
5489,MAR,2016,n2o,0.0
5490,MAR,2017,ch4,0.0
5491,MAR,2017,co2,0.0
5492,MAR,2017,co2e_100yr,0.0
5493,MAR,2017,co2e_20yr,0.0
5494,MAR,2017,n2o,0.0
5495,MAR,2018,ch4,0.0
5496,MAR,2018,co2,0.0
5497,MAR,2018,co2e_100yr,0.0
5498,MAR,2018,co2e_20yr,0.0
5499,MAR,2018,n2o,0.0
5500,MAR,2019,ch4,0.0
5501,MAR,2019,co2,0.0
5502,MAR,2019,co2e_100yr,0.0
5503,MAR,2019,co2e_20yr,0.0
5504,MAR,2019,n2o,0.0
5505,MAR,2020,ch4,0.0
5506,MAR,2020,co2,0.0
5507,MAR,2020,co2e_100yr,0.0
5508,MAR,2020,co2e_20yr,0.0
5509,MAR,2020,n2o,0.0
5510,MAR,2021,ch4,0.0
5511,MAR,2021,co2,0.0
5512,MAR,2021,co2e_100yr,0.0
5513,MAR,2021,co2e_20yr,0.0
5514,MAR,2021,n2o,0.0
5515,MAR,2022,ch4,0.0
5516,MAR,2022,co2,0.0
5517,MAR,2022,co2e_100yr,0.0
5518,MAR,2022,co2e_20yr,0.0
5519,MAR,2022,n2o,0.0
5520,MCO,2015,ch4,0.0
5521,MCO,2015,co2,0.0
5522,MCO,2015,co2e_100yr,0.0
5523,MCO,2015,co2e_20yr,0.0
5524,MCO,2015,n2o,0.0
5525,MCO,2016,ch4,0.0
5526,MCO,2016,co2,0.0
5527,MCO,2016,co2e_100yr,0.0
5528,MCO,2016,co2e_20yr,0.0
5529,MCO,2016,n2o,0.0
5530,MCO,2017,ch4,0.0
5531,MCO,2017,co2,0.0
5532,MCO,2017,co2e_100yr,0.0
5533,MCO,2017,co2e_20yr,0.0
5534,MCO,2017,n2o,0.0
5535,MCO,2018,ch4,0.0
5536,MCO,2018,co2,0.0
5537,MCO,2018,co2e_100yr,0.0
5538,MCO,2018,co2e_20yr,0.0
5539,MCO,2018,n2o,0.0
5540,MCO,2019,ch4,0.0
5541,MCO,2019,co2,0.0
5542,MCO,2019,co2e_100yr,0.0
5543,MCO,2019,co2e_20yr,0.0
5544,MCO,2019,n2o,0.0
5545,MCO,2020,ch4,0.0
5546,MCO,2020,co2,0.0
5547,MCO,2020,co2e_100yr,0.0
5548,MCO,2020,co2e_20yr,0.0
5549,MCO,2020,n2o,0.0
5550,MCO,2021,ch4,0.0
5551,MCO,2021,co2,0.0
5552,MCO,2021,co2e_100yr,0.0
5553,MCO,2021,co2e_20yr,0.0
5554,MCO,2021,n2o,0.0
5555,MCO,2022,ch4,0.0
5556,MCO,2022,co2,0.0
5557,MCO,2022,co2e_100yr,0.0
5558,MCO,2022,co2e_20yr,0.0
5559,MCO,2022,n2o,0.0
5560,MDA,2015,ch4,0.0
5561,MDA,2015,co2,0.0
5562,MDA,2015,co2e_100yr,0.0
5563,MDA,2015,co2e_20yr,0.0
5564,MDA,2015,n2o,0.0
5565,MDA,2016,ch4,0.0
5566,MDA,2016,co2,0.0
5567,MDA,2016,co2e_100yr,0.0
5568,MDA,2016,co2e_20yr,0.0
5569,MDA,2016,n2o,0.0
5570,MDA,2017,ch4,0.0
5571,MDA,2017,co2,0.0
5572,MDA,2017,co2e_100yr,0.0
5573,MDA,2017,co2e_20yr,0.0
5574,MDA,2017,n2o,0.0
5575,MDA,2018,ch4,0.0
5576,MDA,2018,co2,0.0
5577,MDA,2018,co2e_100yr,0.0
5578,MDA,2018,co2e_20yr,0.0
5579,MDA,2018,n2o,0.0
5580,MDA,2019,ch4,0.0
5581,MDA,2019,co2,0.0
5582,MDA,2019,co2e_100yr,0.0
5583,MDA,2019,co2e_20yr,0.0
5584,MDA,2019,n2o,0.0
5585,MDA,2020,ch4,0.0
5586,MDA,2020,co2,0.0
5587,MDA,2020,co2e_100yr,0.0
5588,MDA,2020,co2e_20yr,0.0
5589,MDA,2020,n2o,0.0
5590,MDA,2021,ch4,0.0
5591,MDA,2021,co2,0.0
5592,MDA,2021,co2e_100yr,0.0
5593,MDA,2021,co2e_20yr,0.0
5594,MDA,2021,n2o,0.0
5595,MDA,2022,ch4,0.0
5596,MDA,2022,co2,0.0
5597,MDA,2022,co2e_100yr,0.0
5598,MDA,2022,co2e_20yr,0.0
5599,MDA,2022,n2o,0.0
5600,MDG,2015,ch4,0.0
5601,MDG,2015,co2,0.0
5602,MDG,2015,co2e_100yr,0.0
5603,MDG,2015,co2e_20yr,0.0
5604,MDG,2015,n2o,0.0
5605,MDG,2016,ch4,0.0
5606,MDG,2016,co2,0.0
5607,MDG,2016,co2e_100yr,0.0
5608,MDG,2016,co2e_20yr,0.0
5609,MDG,2016,n2o,0.0
5610,MDG,2017,ch4,0.0
5611,MDG,2017,co2,0.0
5612,MDG,2017,co2e_100yr,0.0
5613,MDG,2017,co2e_20yr,0.0
5614,MDG,2017,n2o,0.0
5615,MDG,2018,ch4,0.0
5616,MDG,2018,co2,0.0
5617,MDG,2018,co2e_100yr,0.0
5618,MDG,2018,co2e_20yr,0.0
5619,MDG,2018,n2o,0.0
5620,MDG,2019,ch4,0.0
5621,MDG,2019,co2,0.0
5622,MDG,2019,co2e_100yr,0.0
5623,MDG,2019,co2e_20yr,0.0
5624,MDG,2019,n2o,0.0
5625,MDG,2020,ch4,0.0
5626,MDG,2020,co2,0.0
5627,MDG,2020,co2e_100yr,0.0
5628,MDG,2020,co2e_20yr,0.0
5629,MDG,2020,n2o,0.0
5630,MDG,2021,ch4,0.0
5631,MDG,2021,co2,0.0
5632,MDG,2021,co2e_100yr,0.0
5633,MDG,2021,co2e_20yr,0.0
5634,MDG,2021,n2o,0.0
5635,MDG,2022,ch4,0.0
5636,MDG,2022,co2,0.0
5637,MDG,2022,co2e_100yr,0.0
5638,MDG,2022,co2e_20yr,0.0
5639,MDG,2022,n2o,0.0
5640,MDV,2015,ch4,0.0
5641,MDV,2015,co2,0.0
5642,MDV,2015,co2e_100yr,0.0
5643,MDV,2015,co2e_20yr,0.0
5644,MDV,2015,n2o,0.0
5645,MDV,2016,ch4,0.0
5646,MDV,2016,co2,0.0
5647,MDV,2016,co2e_100yr,0.0
5648,MDV,2016,co2e_20yr,0.0
5649,MDV,2016,n2o,0.0
5650,MDV,2017,ch4,0.0
5651,MDV,2017,co2,0.0
5652,MDV,2017,co2e_100yr,0.0
5653,MDV,2017,co2e_20yr,0.0
5654,MDV,2017,n2o,0.0
5655,MDV,2018,ch4,0.0
5656,MDV,2018,co2,0.0
5657,MDV,2018,co2e_100yr,0.0
5658,MDV,2018,co2e_20yr,0.0
5659,MDV,2018,n2o,0.0
5660,MDV,2019,ch4,0.0
5661,MDV,2019,co2,0.0
5662,MDV,2019,co2e_100yr,0.0
5663,MDV,2019,co2e_20yr,0.0
5664,MDV,2019,n2o,0.0
5665,MDV,2020,ch4,0.0
5666,MDV,2020,co2,0.0
5667,MDV,2020,co2e_100yr,0.0
5668,MDV,2020,co2e_20yr,0.0
5669,MDV,2020,n2o,0.0
5670,MDV,2021,ch4,0.0
5671,MDV,2021,co2,0.0
5672,MDV,2021,co2e_100yr,0.0
5673,MDV,2021,co2e_20yr,0.0
5674,MDV,2021,n2o,0.0
5675,MDV,2022,ch4,0.0
5676,MDV,2022,co2,0.0
5677,MDV,2022,co2e_100yr,0.0
5678,MDV,2022,co2e_20yr,0.0
5679,MDV,2022,n2o,0.0
5680,MEX,2015,ch4,35598.50030605999
5681,MEX,2015,co2,0.0
5682,MEX,2015,co2e_100yr,996758.0085696796
5683,MEX,2015,co2e_20yr,2990274.025709039
5684,MEX,2015,n2o,0.0
5685,MEX,2016,ch4,35598.50030605999
5686,MEX,2016,co2,0.0
5687,MEX,2016,co2e_100yr,996758.0085696796
5688,MEX,2016,co2e_20yr,2990274.025709039
5689,MEX,2016,n2o,0.0
5690,MEX,2017,ch4,35598.50030605999
5691,MEX,2017,co2,0.0
5692,MEX,2017,co2e_100yr,996758.0085696796
5693,MEX,2017,co2e_20yr,2990274.025709039
5694,MEX,2017,n2o,0.0
5695,MEX,2018,ch4,35598.50030605999
5696,MEX,2018,co2,0.0
5697,MEX,2018,co2e_100yr,996758.0085696796
5698,MEX,2018,co2e_20yr,2990274.025709039
5699,MEX,2018,n2o,0.0
5700,MEX,2019,ch4,35598.50030605999
5701,MEX,2019,co2,0.0
5702,MEX,2019,co2e_100yr,996758.0085696796
5703,MEX,2019,co2e_20yr,2990274.025709039
5704,MEX,2019,n2o,0.0
5705,MEX,2020,ch4,35598.50030605999
5706,MEX,2020,co2,0.0
5707,MEX,2020,co2e_100yr,996758.0085696796
5708,MEX,2020,co2e_20yr,2990274.025709039
5709,MEX,2020,n2o,0.0
5710,MEX,2021,ch4,35598.50030605999
5711,MEX,2021,co2,0.0
5712,MEX,2021,co2e_100yr,996758.0085696796
5713,MEX,2021,co2e_20yr,2990274.025709039
5714,MEX,2021,n2o,0.0
5715,MEX,2022,ch4,35598.50030605999
5716,MEX,2022,co2,0.0
5717,MEX,2022,co2e_100yr,996758.0085696796
5718,MEX,2022,co2e_20yr,2990274.025709039
5719,MEX,2022,n2o,0.0
5720,MHL,2015,ch4,0.0
5721,MHL,2015,co2,0.0
5722,MHL,2015,co2e_100yr,0.0
5723,MHL,2015,co2e_20yr,0.0
5724,MHL,2015,n2o,0.0
5725,MHL,2016,ch4,0.0
5726,MHL,2016,co2,0.0
5727,MHL,2016,co2e_100yr,0.0
5728,MHL,2016,co2e_20yr,0.0
5729,MHL,2016,n2o,0.0
5730,MHL,2017,ch4,0.0
5731,MHL,2017,co2,0.0
5732,MHL,2017,co2e_100yr,0.0
5733,MHL,2017,co2e_20yr,0.0
5734,MHL,2017,n2o,0.0
5735,MHL,2018,ch4,0.0
5736,MHL,2018,co2,0.0
5737,MHL,2018,co2e_100yr,0.0
5738,MHL,2018,co2e_20yr,0.0
5739,MHL,2018,n2o,0.0
5740,MHL,2019,ch4,0.0
5741,MHL,2019,co2,0.0
5742,MHL,2019,co2e_100yr,0.0
5743,MHL,2019,co2e_20yr,0.0
5744,MHL,2019,n2o,0.0
5745,MHL,2020,ch4,0.0
5746,MHL,2020,co2,0.0
5747,MHL,2020,co2e_100yr,0.0
5748,MHL,2020,co2e_20yr,0.0
5749,MHL,2020,n2o,0.0
5750,MHL,2021,ch4,0.0
5751,MHL,2021,co2,0.0
5752,MHL,2021,co2e_100yr,0.0
5753,MHL,2021,co2e_20yr,0.0
5754,MHL,2021,n2o,0.0
5755,MHL,2022,ch4,0.0
5756,MHL,2022,co2,0.0
5757,MHL,2022,co2e_100yr,0.0
5758,MHL,2022,co2e_20yr,0.0
5759,MHL,2022,n2o,0.0
5760,MKD,2015,ch4,4417.05774331769
5761,MKD,2015,co2,0.0
5762,MKD,2015,co2e_100yr,123677.61681289534
5763,MKD,2015,co2e_20yr,371032.850438686
5764,MKD,2015,n2o,0.0
5765,MKD,2016,ch4,4417.05774331769
5766,MKD,2016,co2,0.0
5767,MKD,2016,co2e_100yr,123677.61681289534
5768,MKD,2016,co2e_20yr,371032.850438686
5769,MKD,2016,n2o,0.0
5770,MKD,2017,ch4,4417.05774331769
5771,MKD,2017,co2,0.0
5772,MKD,2017,co2e_100yr,123677.61681289534
5773,MKD,2017,co2e_20yr,371032.850438686
5774,MKD,2017,n2o,0.0
5775,MKD,2018,ch4,4417.05774331769
5776,MKD,2018,co2,0.0
5777,MKD,2018,co2e_100yr,123677.61681289534
5778,MKD,2018,co2e_20yr,371032.850438686
5779,MKD,2018,n2o,0.0
5780,MKD,2019,ch4,4417.05774331769
5781,MKD,2019,co2,0.0
5782,MKD,2019,co2e_100yr,123677.61681289534
5783,MKD,2019,co2e_20yr,371032.850438686
5784,MKD,2019,n2o,0.0
5785,MKD,2020,ch4,4417.05774331769
5786,MKD,2020,co2,0.0
5787,MKD,2020,co2e_100yr,123677.61681289534
5788,MKD,2020,co2e_20yr,371032.850438686
5789,MKD,2020,n2o,0.0
5790,MKD,2021,ch4,4417.05774331769
5791,MKD,2021,co2,0.0
5792,MKD,2021,co2e_100yr,123677.61681289534
5793,MKD,2021,co2e_20yr,371032.850438686
5794,MKD,2021,n2o,0.0
5795,MKD,2022,ch4,4417.05774331769
5796,MKD,2022,co2,0.0
5797,MKD,2022,co2e_100yr,123677.61681289534
5798,MKD,2022,co2e_20yr,371032.850438686
5799,MKD,2022,n2o,0.0
5800,MLI,2015,ch4,0.0
5801,MLI,2015,co2,0.0
5802,MLI,2015,co2e_100yr,0.0
5803,MLI,2015,co2e_20yr,0.0
5804,MLI,2015,n2o,0.0
5805,MLI,2016,ch4,0.0
5806,MLI,2016,co2,0.0
5807,MLI,2016,co2e_100yr,0.0
5808,MLI,2016,co2e_20yr,0.0
5809,MLI,2016,n2o,0.0
5810,MLI,2017,ch4,0.0
5811,MLI,2017,co2,0.0
5812,MLI,2017,co2e_100yr,0.0
5813,MLI,2017,co2e_20yr,0.0
5814,MLI,2017,n2o,0.0
5815,MLI,2018,ch4,0.0
5816,MLI,2018,co2,0.0
5817,MLI,2018,co2e_100yr,0.0
5818,MLI,2018,co2e_20yr,0.0
5819,MLI,2018,n2o,0.0
5820,MLI,2019,ch4,0.0
5821,MLI,2019,co2,0.0
5822,MLI,2019,co2e_100yr,0.0
5823,MLI,2019,co2e_20yr,0.0
5824,MLI,2019,n2o,0.0
5825,MLI,2020,ch4,0.0
5826,MLI,2020,co2,0.0
5827,MLI,2020,co2e_100yr,0.0
5828,MLI,2020,co2e_20yr,0.0
5829,MLI,2020,n2o,0.0
5830,MLI,2021,ch4,0.0
5831,MLI,2021,co2,0.0
5832,MLI,2021,co2e_100yr,0.0
5833,MLI,2021,co2e_20yr,0.0
5834,MLI,2021,n2o,0.0
5835,MLI,2022,ch4,0.0
5836,MLI,2022,co2,0.0
5837,MLI,2022,co2e_100yr,0.0
5838,MLI,2022,co2e_20yr,0.0
5839,MLI,2022,n2o,0.0
5840,MLT,2015,ch4,0.0
5841,MLT,2015,co2,0.0
5842,MLT,2015,co2e_100yr,0.0
5843,MLT,2015,co2e_20yr,0.0
5844,MLT,2015,n2o,0.0
5845,MLT,2016,ch4,0.0
5846,MLT,2016,co2,0.0
5847,MLT,2016,co2e_100yr,0.0
5848,MLT,2016,co2e_20yr,0.0
5849,MLT,2016,n2o,0.0
5850,MLT,2017,ch4,0.0
5851,MLT,2017,co2,0.0
5852,MLT,2017,co2e_100yr,0.0
5853,MLT,2017,co2e_20yr,0.0
5854,MLT,2017,n2o,0.0
5855,MLT,2018,ch4,0.0
5856,MLT,2018,co2,0.0
5857,MLT,2018,co2e_100yr,0.0
5858,MLT,2018,co2e_20yr,0.0
5859,MLT,2018,n2o,0.0
5860,MLT,2019,ch4,0.0
5861,MLT,2019,co2,0.0
5862,MLT,2019,co2e_100yr,0.0
5863,MLT,2019,co2e_20yr,0.0
5864,MLT,2019,n2o,0.0
5865,MLT,2020,ch4,0.0
5866,MLT,2020,co2,0.0
5867,MLT,2020,co2e_100yr,0.0
5868,MLT,2020,co2e_20yr,0.0
5869,MLT,2020,n2o,0.0
5870,MLT,2021,ch4,0.0
5871,MLT,2021,co2,0.0
5872,MLT,2021,co2e_100yr,0.0
5873,MLT,2021,co2e_20yr,0.0
5874,MLT,2021,n2o,0.0
5875,MLT,2022,ch4,0.0
5876,MLT,2022,co2,0.0
5877,MLT,2022,co2e_100yr,0.0
5878,MLT,2022,co2e_20yr,0.0
5879,MLT,2022,n2o,0.0
5880,MMR,2015,ch4,944.4603142215874
5881,MMR,2015,co2,0.0
5882,MMR,2015,co2e_100yr,26444.88879820445
5883,MMR,2015,co2e_20yr,79334.66639461335
5884,MMR,2015,n2o,0.0
5885,MMR,2016,ch4,944.4603142215874
5886,MMR,2016,co2,0.0
5887,MMR,2016,co2e_100yr,26444.88879820445
5888,MMR,2016,co2e_20yr,79334.66639461335
5889,MMR,2016,n2o,0.0
5890,MMR,2017,ch4,944.4603142215874
5891,MMR,2017,co2,0.0
5892,MMR,2017,co2e_100yr,26444.88879820445
5893,MMR,2017,co2e_20yr,79334.66639461335
5894,MMR,2017,n2o,0.0
5895,MMR,2018,ch4,944.4603142215874
5896,MMR,2018,co2,0.0
5897,MMR,2018,co2e_100yr,26444.88879820445
5898,MMR,2018,co2e_20yr,79334.66639461335
5899,MMR,2018,n2o,0.0
5900,MMR,2019,ch4,944.4603142215874
5901,MMR,2019,co2,0.0
5902,MMR,2019,co2e_100yr,26444.88879820445
5903,MMR,2019,co2e_20yr,79334.66639461335
5904,MMR,2019,n2o,0.0
5905,MMR,2020,ch4,944.4603142215874
5906,MMR,2020,co2,0.0
5907,MMR,2020,co2e_100yr,26444.88879820445
5908,MMR,2020,co2e_20yr,79334.66639461335
5909,MMR,2020,n2o,0.0
5910,MMR,2021,ch4,944.4603142215874
5911,MMR,2021,co2,0.0
5912,MMR,2021,co2e_100yr,26444.88879820445
5913,MMR,2021,co2e_20yr,79334.66639461335
5914,MMR,2021,n2o,0.0
5915,MMR,2022,ch4,944.4603142215874
5916,MMR,2022,co2,0.0
5917,MMR,2022,co2e_100yr,26444.88879820445
5918,MMR,2022,co2e_20yr,79334.66639461335
5919,MMR,2022,n2o,0.0
5920,MNE,2015,ch4,1346.6639461334423
5921,MNE,2015,co2,0.0
5922,MNE,2015,co2e_100yr,37706.59049173639
5923,MNE,2015,co2e_20yr,113119.77147520916
5924,MNE,2015,n2o,0.0
5925,MNE,2016,ch4,1346.6639461334423
5926,MNE,2016,co2,0.0
5927,MNE,2016,co2e_100yr,37706.59049173639
5928,MNE,2016,co2e_20yr,113119.77147520916
5929,MNE,2016,n2o,0.0
5930,MNE,2017,ch4,1346.6639461334423
5931,MNE,2017,co2,0.0
5932,MNE,2017,co2e_100yr,37706.59049173639
5933,MNE,2017,co2e_20yr,113119.77147520916
5934,MNE,2017,n2o,0.0
5935,MNE,2018,ch4,1346.6639461334423
5936,MNE,2018,co2,0.0
5937,MNE,2018,co2e_100yr,37706.59049173639
5938,MNE,2018,co2e_20yr,113119.77147520916
5939,MNE,2018,n2o,0.0
5940,MNE,2019,ch4,1346.6639461334423
5941,MNE,2019,co2,0.0
5942,MNE,2019,co2e_100yr,37706.59049173639
5943,MNE,2019,co2e_20yr,113119.77147520916
5944,MNE,2019,n2o,0.0
5945,MNE,2020,ch4,1346.6639461334423
5946,MNE,2020,co2,0.0
5947,MNE,2020,co2e_100yr,37706.59049173639
5948,MNE,2020,co2e_20yr,113119.77147520916
5949,MNE,2020,n2o,0.0
5950,MNE,2021,ch4,1346.6639461334423
5951,MNE,2021,co2,0.0
5952,MNE,2021,co2e_100yr,37706.59049173639
5953,MNE,2021,co2e_20yr,113119.77147520916
5954,MNE,2021,n2o,0.0
5955,MNE,2022,ch4,1346.6639461334423
5956,MNE,2022,co2,0.0
5957,MNE,2022,co2e_100yr,37706.59049173639
5958,MNE,2022,co2e_20yr,113119.77147520916
5959,MNE,2022,n2o,0.0
5960,MNG,2015,ch4,113247.70172700542
5961,MNG,2015,co2,0.0
5962,MNG,2015,co2e_100yr,3170935.648356152
5963,MNG,2015,co2e_20yr,9512806.945068454
5964,MNG,2015,n2o,0.0
5965,MNG,2016,ch4,113247.70172700542
5966,MNG,2016,co2,0.0
5967,MNG,2016,co2e_100yr,3170935.648356152
5968,MNG,2016,co2e_20yr,9512806.945068454
5969,MNG,2016,n2o,0.0
5970,MNG,2017,ch4,113247.70172700542
5971,MNG,2017,co2,0.0
5972,MNG,2017,co2e_100yr,3170935.648356152
5973,MNG,2017,co2e_20yr,9512806.945068454
5974,MNG,2017,n2o,0.0
5975,MNG,2018,ch4,113247.70172700542
5976,MNG,2018,co2,0.0
5977,MNG,2018,co2e_100yr,3170935.648356152
5978,MNG,2018,co2e_20yr,9512806.945068454
5979,MNG,2018,n2o,0.0
5980,MNG,2019,ch4,113247.70172700542
5981,MNG,2019,co2,0.0
5982,MNG,2019,co2e_100yr,3170935.648356152
5983,MNG,2019,co2e_20yr,9512806.945068454
5984,MNG,2019,n2o,0.0
5985,MNG,2020,ch4,113247.70172700542
5986,MNG,2020,co2,0.0
5987,MNG,2020,co2e_100yr,3170935.648356152
5988,MNG,2020,co2e_20yr,9512806.945068454
5989,MNG,2020,n2o,0.0
5990,MNG,2021,ch4,113247.70172700542
5991,MNG,2021,co2,0.0
5992,MNG,2021,co2e_100yr,3170935.648356152
5993,MNG,2021,co2e_20yr,9512806.945068454
5994,MNG,2021,n2o,0.0
5995,MNG,2022,ch4,113247.70172700542
5996,MNG,2022,co2,0.0
5997,MNG,2022,co2e_100yr,3170935.648356152
5998,MNG,2022,co2e_20yr,9512806.945068454
5999,MNG,2022,n2o,0.0
6000,MNP,2015,ch4,0.0
6001,MNP,2015,co2,0.0
6002,MNP,2015,co2e_100yr,0.0
6003,MNP,2015,co2e_20yr,0.0
6004,MNP,2015,n2o,0.0
6005,MNP,2016,ch4,0.0
6006,MNP,2016,co2,0.0
6007,MNP,2016,co2e_100yr,0.0
6008,MNP,2016,co2e_20yr,0.0
6009,MNP,2016,n2o,0.0
6010,MNP,2017,ch4,0.0
6011,MNP,2017,co2,0.0
6012,MNP,2017,co2e_100yr,0.0
6013,MNP,2017,co2e_20yr,0.0
6014,MNP,2017,n2o,0.0
6015,MNP,2018,ch4,0.0
6016,MNP,2018,co2,0.0
6017,MNP,2018,co2e_100yr,0.0
6018,MNP,2018,co2e_20yr,0.0
6019,MNP,2018,n2o,0.0
6020,MNP,2019,ch4,0.0
6021,MNP,2019,co2,0.0
6022,MNP,2019,co2e_100yr,0.0
6023,MNP,2019,co2e_20yr,0.0
6024,MNP,2019,n2o,0.0
6025,MNP,2020,ch4,0.0
6026,MNP,2020,co2,0.0
6027,MNP,2020,co2e_100yr,0.0
6028,MNP,2020,co2e_20yr,0.0
6029,MNP,2020,n2o,0.0
6030,MNP,2021,ch4,0.0
6031,MNP,2021,co2,0.0
6032,MNP,2021,co2e_100yr,0.0
6033,MNP,2021,co2e_20yr,0.0
6034,MNP,2021,n2o,0.0
6035,MNP,2022,ch4,0.0
6036,MNP,2022,co2,0.0
6037,MNP,2022,co2e_100yr,0.0
6038,MNP,2022,co2e_20yr,0.0
6039,MNP,2022,n2o,0.0
6040,MOZ,2015,ch4,62765.76208936952
6041,MOZ,2015,co2,0.0
6042,MOZ,2015,co2e_100yr,1757441.3385023463
6043,MOZ,2015,co2e_20yr,5272324.01550704
6044,MOZ,2015,n2o,0.0
6045,MOZ,2016,ch4,62765.76208936952
6046,MOZ,2016,co2,0.0
6047,MOZ,2016,co2e_100yr,1757441.3385023463
6048,MOZ,2016,co2e_20yr,5272324.01550704
6049,MOZ,2016,n2o,0.0
6050,MOZ,2017,ch4,62765.76208936952
6051,MOZ,2017,co2,0.0
6052,MOZ,2017,co2e_100yr,1757441.3385023463
6053,MOZ,2017,co2e_20yr,5272324.01550704
6054,MOZ,2017,n2o,0.0
6055,MOZ,2018,ch4,62765.76208936952
6056,MOZ,2018,co2,0.0
6057,MOZ,2018,co2e_100yr,1757441.3385023463
6058,MOZ,2018,co2e_20yr,5272324.01550704
6059,MOZ,2018,n2o,0.0
6060,MOZ,2019,ch4,62765.76208936952
6061,MOZ,2019,co2,0.0
6062,MOZ,2019,co2e_100yr,1757441.3385023463
6063,MOZ,2019,co2e_20yr,5272324.01550704
6064,MOZ,2019,n2o,0.0
6065,MOZ,2020,ch4,62765.76208936952
6066,MOZ,2020,co2,0.0
6067,MOZ,2020,co2e_100yr,1757441.3385023463
6068,MOZ,2020,co2e_20yr,5272324.01550704
6069,MOZ,2020,n2o,0.0
6070,MOZ,2021,ch4,62765.76208936952
6071,MOZ,2021,co2,0.0
6072,MOZ,2021,co2e_100yr,1757441.3385023463
6073,MOZ,2021,co2e_20yr,5272324.01550704
6074,MOZ,2021,n2o,0.0
6075,MOZ,2022,ch4,62765.76208936952
6076,MOZ,2022,co2,0.0
6077,MOZ,2022,co2e_100yr,1757441.3385023463
6078,MOZ,2022,co2e_20yr,5272324.01550704
6079,MOZ,2022,n2o,0.0
6080,MRT,2015,ch4,0.0
6081,MRT,2015,co2,0.0
6082,MRT,2015,co2e_100yr,0.0
6083,MRT,2015,co2e_20yr,0.0
6084,MRT,2015,n2o,0.0
6085,MRT,2016,ch4,0.0
6086,MRT,2016,co2,0.0
6087,MRT,2016,co2e_100yr,0.0
6088,MRT,2016,co2e_20yr,0.0
6089,MRT,2016,n2o,0.0
6090,MRT,2017,ch4,0.0
6091,MRT,2017,co2,0.0
6092,MRT,2017,co2e_100yr,0.0
6093,MRT,2017,co2e_20yr,0.0
6094,MRT,2017,n2o,0.0
6095,MRT,2018,ch4,0.0
6096,MRT,2018,co2,0.0
6097,MRT,2018,co2e_100yr,0.0
6098,MRT,2018,co2e_20yr,0.0
6099,MRT,2018,n2o,0.0
6100,MRT,2019,ch4,0.0
6101,MRT,2019,co2,0.0
6102,MRT,2019,co2e_100yr,0.0
6103,MRT,2019,co2e_20yr,0.0
6104,MRT,2019,n2o,0.0
6105,MRT,2020,ch4,0.0
6106,MRT,2020,co2,0.0
6107,MRT,2020,co2e_100yr,0.0
6108,MRT,2020,co2e_20yr,0.0
6109,MRT,2020,n2o,0.0
6110,MRT,2021,ch4,0.0
6111,MRT,2021,co2,0.0
6112,MRT,2021,co2e_100yr,0.0
6113,MRT,2021,co2e_20yr,0.0
6114,MRT,2021,n2o,0.0
6115,MRT,2022,ch4,0.0
6116,MRT,2022,co2,0.0
6117,MRT,2022,co2e_100yr,0.0
6118,MRT,2022,co2e_20yr,0.0
6119,MRT,2022,n2o,0.0
6120,MSR,2015,ch4,0.0
6121,MSR,2015,co2,0.0
6122,MSR,2015,co2e_100yr,0.0
6123,MSR,2015,co2e_20yr,0.0
6124,MSR,2015,n2o,0.0
6125,MSR,2016,ch4,0.0
6126,MSR,2016,co2,0.0
6127,MSR,2016,co2e_100yr,0.0
6128,MSR,2016,co2e_20yr,0.0
6129,MSR,2016,n2o,0.0
6130,MSR,2017,ch4,0.0
6131,MSR,2017,co2,0.0
6132,MSR,2017,co2e_100yr,0.0
6133,MSR,2017,co2e_20yr,0.0
6134,MSR,2017,n2o,0.0
6135,MSR,2018,ch4,0.0
6136,MSR,2018,co2,0.0
6137,MSR,2018,co2e_100yr,0.0
6138,MSR,2018,co2e_20yr,0.0
6139,MSR,2018,n2o,0.0
6140,MSR,2019,ch4,0.0
